GeneID	source	PFAMpref	Desc	GDBpfam_start	GDBpfam_end	pVal
GL50803_16143	InterproscanData_RSRC	PF00439	Bromodomain	1884	1951	1.1e-9
GL50803_16143	InterproscanData_RSRC	PF00271	Helicase_C	1130	1209	3.9e-10
GL50803_31339	InterproscanData_RSRC	PF03134	TB2_DP1_HVA22	40	138	2e-10
GL50803_4631	InterproscanData_RSRC	PF01255	Prenyltransf	144	283	1.3e-6
GL50803_4507	InterproscanData_RSRC	PF06418	CTP_synth_N	30	181	1.3e-9
GL50803_4507	InterproscanData_RSRC	PF00117	GATase	643	886	6.8e-30
GL50803_4509	InterproscanData_RSRC	PF01105	EMP24_GP25L	17	174	4e-19
GL50803_16090	InterproscanData_RSRC	PF00443	UCH	28	434	3.3e-44
GL50803_7268	InterproscanData_RSRC	PF00023	Ank	976	997	0.0099
GL50803_7268	InterproscanData_RSRC	PF12796	Ank_2	38	117	3.1e-9
GL50803_7268	InterproscanData_RSRC	PF12796	Ank_2	888	976	1.7e-17
GL50803_7268	InterproscanData_RSRC	PF12796	Ank_2	1013	1090	2.2e-12
GL50803_14407	InterproscanData_RSRC	PF13516	LRR_6	232	250	0.14
GL50803_137752	InterproscanData_RSRC	PF03302	VSP	902	1035	8.5e-43
GL50803_137752	InterproscanData_RSRC	PF03302	VSP	685	956	4e-31
GL50803_102515	InterproscanData_RSRC	PF05183	RdRP	217	889	4.8e-85
GL50803_86511	InterproscanData_RSRC	PF13380	CoA_binding_2	407	482	4.9e-7
GL50803_86511	InterproscanData_RSRC	PF13549	ATP-grasp_5	95	343	1.7e-56
GL50803_86511	InterproscanData_RSRC	PF13607	Succ_CoA_lig	574	729	2.7e-20
GL50803_15134	InterproscanData_RSRC	PF00225	Kinesin	35	381	1.4e-85
GL50803_33689	InterproscanData_RSRC	PF03571	Peptidase_M49	146	664	0
GL50803_23888	InterproscanData_RSRC	PF00578	AhpC-TSA	72	174	7.9e-11
GL50803_5987	InterproscanData_RSRC	PF01764	Lipase_3	408	541	1.8e-9
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	19	131	3.8e-9
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	181	334	1.7e-12
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	469	615	3.6e-14
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	603	864	4.3e-23
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	867	978	6.1e-8
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	979	1128	1.1e-7
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1055	1326	6.2e-14
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1322	1472	3.3e-9
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1620	1710	4.3e-9
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1712	1851	8.4e-13
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1836	1933	1.5e-9
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	1936	2117	9.5e-18
GL50803_114180	InterproscanData_RSRC	PF03302	VSP	2352	2523	8.4e-13
GL50803_103709	InterproscanData_RSRC	PF03097	BRO1	101	352	2.8e-13
GL50803_14216	InterproscanData_RSRC	PF00069	Pkinase	13	261	2.1e-57
GL50803_14216	InterproscanData_RSRC	PF00023	Ank	425	447	0.0068
GL50803_14216	InterproscanData_RSRC	PF12796	Ank_2	461	542	4.9e-16
GL50803_14216	InterproscanData_RSRC	PF12796	Ank_2	553	635	6.5e-10
GL50803_14216	InterproscanData_RSRC	PF12796	Ank_2	643	724	4.7e-8
GL50803_34050	InterproscanData_RSRC	PF13086	AAA_11	788	1023	2.1e-9
GL50803_34050	InterproscanData_RSRC	PF13087	AAA_12	1168	1444	9.3e-15
GL50803_95192	InterproscanData_RSRC	PF12796	Ank_2	38	119	1.4e-10
GL50803_95192	InterproscanData_RSRC	PF12796	Ank_2	874	950	3.3e-6
GL50803_95192	InterproscanData_RSRC	PF12796	Ank_2	968	1047	1.4e-10
GL50803_95192	InterproscanData_RSRC	PF12796	Ank_2	1060	1145	6.3e-10
GL50803_28379	InterproscanData_RSRC	PF00664	ABC_membrane	109	392	3.2e-10
GL50803_28379	InterproscanData_RSRC	PF00664	ABC_membrane	900	1146	4.4e-18
GL50803_28379	InterproscanData_RSRC	PF00005	ABC_tran	677	773	2.8e-11
GL50803_28379	InterproscanData_RSRC	PF00005	ABC_tran	1301	1417	1.5e-12
GL50803_14601	InterproscanData_RSRC	PF00023	Ank	534	555	4.6e-4
GL50803_7982	InterproscanData_RSRC	PF01370	Epimerase	11	238	6.9e-48
GL50803_14603	InterproscanData_RSRC	PF00293	NUDIX	181	296	3.5e-9
GL50803_14604	InterproscanData_RSRC	PF01656	CbiA	79	216	2.2e-11
GL50803_14604	InterproscanData_RSRC	PF10609	ParA	288	344	8.9e-15
GL50803_7989	InterproscanData_RSRC	PF09696	Ctf8	34	77	9.1e-5
GL50803_7990	InterproscanData_RSRC	PF01652	IF4E	6	166	8.3e-24
GL50803_114165	InterproscanData_RSRC	PF00112	Peptidase_C1	60	278	1e-39
GL50803_114165	InterproscanData_RSRC	PF10342	GPI-anchored	608	697	7.2e-12
GL50803_136003	InterproscanData_RSRC	PF03302	VSP	17	201	9.5e-8
GL50803_136003	InterproscanData_RSRC	PF03302	VSP	215	417	3.3e-27
GL50803_136003	InterproscanData_RSRC	PF03302	VSP	408	551	2e-40
GL50803_136004	InterproscanData_RSRC	PF03302	VSP	17	201	9.5e-8
GL50803_136004	InterproscanData_RSRC	PF03302	VSP	215	417	3.3e-27
GL50803_136004	InterproscanData_RSRC	PF03302	VSP	408	551	2e-40
GL50803_4538	InterproscanData_RSRC	PF05186	Dpy-30	23	63	6.3e-16
GL50803_17121	InterproscanData_RSRC	PF00012	HSP70	30	652	0
GL50803_6633	InterproscanData_RSRC	PF00348	polyprenyl_synt	58	226	1.3e-17
GL50803_6633	InterproscanData_RSRC	PF00348	polyprenyl_synt	264	324	4.2e-9
GL50803_14261	InterproscanData_RSRC	PF00069	Pkinase	20	162	1.3e-13
GL50803_6639	InterproscanData_RSRC	PF12796	Ank_2	23	93	2.4e-10
GL50803_27925	InterproscanData_RSRC	PF00023	Ank	735	760	1.8e-5
GL50803_27925	InterproscanData_RSRC	PF12796	Ank_2	40	120	1.4e-11
GL50803_27925	InterproscanData_RSRC	PF12796	Ank_2	640	719	2e-15
GL50803_17126	InterproscanData_RSRC	PF04046	PSP	253	298	2.5e-16
GL50803_17127	InterproscanData_RSRC	PF02163	Peptidase_M50	129	541	3.2e-6
GL50803_101194	InterproscanData_RSRC	PF07885	Ion_trans_2	169	241	1.1e-9
GL50803_6455	InterproscanData_RSRC	PF13870	DUF4201	259	424	7.8e-20
GL50803_14208	InterproscanData_RSRC	PF00752	XPG_N	1	95	4.8e-12
GL50803_14208	InterproscanData_RSRC	PF00867	XPG_I	448	536	3e-11
GL50803_17130	InterproscanData_RSRC	PF12796	Ank_2	741	818	7e-8
GL50803_17130	InterproscanData_RSRC	PF12796	Ank_2	9	89	8.6e-9
GL50803_17130	InterproscanData_RSRC	PF12796	Ank_2	869	941	5.4e-10
GL50803_17130	InterproscanData_RSRC	PF12796	Ank_2	985	1119	5e-10
GL50803_17130	InterproscanData_RSRC	PF12796	Ank_2	1340	1399	2.5e-10
GL50803_14212	InterproscanData_RSRC	PF00125	Histone	102	177	3.2e-23
GL50803_112408	InterproscanData_RSRC	PF08801	Nucleoporin_N	46	510	3e-22
GL50803_17132	InterproscanData_RSRC	PF00664	ABC_membrane	120	407	2.2e-8
GL50803_17132	InterproscanData_RSRC	PF00664	ABC_membrane	995	1249	5.4e-17
GL50803_17132	InterproscanData_RSRC	PF00005	ABC_tran	732	846	3.7e-13
GL50803_17132	InterproscanData_RSRC	PF00005	ABC_tran	1336	1478	7.2e-13
GL50803_34093	InterproscanData_RSRC	PF01781	Ribosomal_L38e	33	71	2.7e-8
GL50803_7082	InterproscanData_RSRC	PF01249	Ribosomal_S21e	8	87	2.1e-33
GL50803_96363	InterproscanData_RSRC	PF00069	Pkinase	38	376	4.8e-30
GL50803_96363	InterproscanData_RSRC	PF02518	HATPase_c	2613	2712	3.7e-6
GL50803_17146	InterproscanData_RSRC	PF00271	Helicase_C	470	545	6.9e-5
GL50803_17146	InterproscanData_RSRC	PF00270	DEAD	103	252	9.4e-22
GL50803_17146	InterproscanData_RSRC	PF08148	DSHCT	1173	1355	9.9e-39
GL50803_96264	InterproscanData_RSRC	PF01652	IF4E	22	228	1.2e-12
GL50803_5632	InterproscanData_RSRC	PF01138	RNase_PH	26	147	3.8e-11
GL50803_5631	InterproscanData_RSRC	PF13307	Helicase_C_2	703	882	5.5e-51
GL50803_5631	InterproscanData_RSRC	PF06733	DEAD_2	149	333	9e-31
GL50803_137618	InterproscanData_RSRC	PF03302	VSP	133	319	1.4e-9
GL50803_137618	InterproscanData_RSRC	PF03302	VSP	455	853	1.4e-130
GL50803_17143	InterproscanData_RSRC	PF00224	PK	38	381	1.5e-87
GL50803_17143	InterproscanData_RSRC	PF02887	PK_C	406	510	1.4e-20
GL50803_6497	InterproscanData_RSRC	PF12706	Lactamase_B_2	37	285	1.6e-18
GL50803_15162	InterproscanData_RSRC	PF00179	UQ_con	21	143	2.7e-41
GL50803_10297	InterproscanData_RSRC	PF00400	WD40	232	267	0.054
GL50803_10297	InterproscanData_RSRC	PF00400	WD40	60	89	0.11
GL50803_10297	InterproscanData_RSRC	PF00400	WD40	155	184	0.012
GL50803_15164	InterproscanData_RSRC	PF03029	ATP_bind_1	31	300	7.4e-54
GL50803_17139	InterproscanData_RSRC	PF00069	Pkinase	32	211	1.1e-19
GL50803_17139	InterproscanData_RSRC	PF00069	Pkinase	274	327	2.5e-7
GL50803_29140	InterproscanData_RSRC	PF13551	HTH_29	59	142	1e-7
GL50803_10303	InterproscanData_RSRC	PF13863	DUF4200	56	174	2.3e-13
GL50803_104250	InterproscanData_RSRC	PF00085	Thioredoxin	25	109	4.5e-11
GL50803_14043	InterproscanData_RSRC	PF03302	VSP	140	239	7.7e-25
GL50803_14044	InterproscanData_RSRC	PF12796	Ank_2	480	564	4.2e-17
GL50803_14044	InterproscanData_RSRC	PF00069	Pkinase	23	273	9.8e-19
GL50803_5857	InterproscanData_RSRC	PF03630	Fumble	16	346	1e-42
GL50803_94927	InterproscanData_RSRC	PF07714	Pkinase_Tyr	19	240	1.3e-10
GL50803_94927	InterproscanData_RSRC	PF12796	Ank_2	394	475	3.2e-9
GL50803_94927	InterproscanData_RSRC	PF12796	Ank_2	711	802	2.5e-7
GL50803_94927	InterproscanData_RSRC	PF12796	Ank_2	816	895	9.7e-14
GL50803_94927	InterproscanData_RSRC	PF12796	Ank_2	898	955	2.5e-11
GL50803_94927	InterproscanData_RSRC	PF12796	Ank_2	966	1033	5.6e-9
GL50803_5859	InterproscanData_RSRC	PF02178	AT_hook	15	24	0.034
GL50803_16228	InterproscanData_RSRC	PF09668	Asp_protease	97	219	8.1e-27
GL50803_16227	InterproscanData_RSRC	PF12796	Ank_2	14	96	1.5e-12
GL50803_16227	InterproscanData_RSRC	PF12796	Ank_2	100	153	4e-11
GL50803_16227	InterproscanData_RSRC	PF12796	Ank_2	154	215	2.2e-7
GL50803_16227	InterproscanData_RSRC	PF12796	Ank_2	220	275	4.7e-10
GL50803_16227	InterproscanData_RSRC	PF13920	zf-C3HC4_3	435	477	1.8e-12
GL50803_16226	InterproscanData_RSRC	PF00515	TPR_1	166	195	0.016
GL50803_16225	InterproscanData_RSRC	PF00078	RVT_1	489	742	5.8e-6
GL50803_16225	InterproscanData_RSRC	PF12009	Telomerase_RBD	307	404	1.6e-6
GL50803_16224	InterproscanData_RSRC	PF00225	Kinesin	39	384	5.5e-53
GL50803_16223	InterproscanData_RSRC	PF00623	RNA_pol_Rpb1_2	420	482	3.7e-16
GL50803_16223	InterproscanData_RSRC	PF00623	RNA_pol_Rpb1_2	642	747	1.5e-31
GL50803_16223	InterproscanData_RSRC	PF04983	RNA_pol_Rpb1_3	751	958	1.8e-34
GL50803_16223	InterproscanData_RSRC	PF04997	RNA_pol_Rpb1_1	25	239	1.6e-26
GL50803_16223	InterproscanData_RSRC	PF04997	RNA_pol_Rpb1_1	301	418	1.9e-21
GL50803_16223	InterproscanData_RSRC	PF04998	RNA_pol_Rpb1_5	1096	1603	8.8e-77
GL50803_16223	InterproscanData_RSRC	PF05000	RNA_pol_Rpb1_4	984	1089	3.4e-28
GL50803_13393	InterproscanData_RSRC	PF12796	Ank_2	494	584	6.5e-14
GL50803_3570	InterproscanData_RSRC	PF01200	Ribosomal_S28e	6	64	3e-30
GL50803_6026	InterproscanData_RSRC	PF08598	Sds3	21	108	8.3e-7
GL50803_14091	InterproscanData_RSRC	PF01929	Ribosomal_L14e	46	120	8.2e-11
GL50803_6022	InterproscanData_RSRC	PF00338	Ribosomal_S10	26	120	1.2e-16
GL50803_16672	InterproscanData_RSRC	PF12796	Ank_2	14	92	1.1e-9
GL50803_16672	InterproscanData_RSRC	PF12796	Ank_2	689	747	2.2e-6
GL50803_16672	InterproscanData_RSRC	PF12796	Ank_2	785	861	9.4e-11
GL50803_16672	InterproscanData_RSRC	PF12796	Ank_2	869	924	3.8e-9
GL50803_27694	InterproscanData_RSRC	PF06221	zf-C2HC5	3	61	3.5e-18
GL50803_14089	InterproscanData_RSRC	PF00400	WD40	371	402	0.0053
GL50803_14089	InterproscanData_RSRC	PF00400	WD40	458	491	0.018
GL50803_22003	InterproscanData_RSRC	PF12796	Ank_2	6	86	2e-10
GL50803_32893	InterproscanData_RSRC	PF06978	POP1	17	70	5.1e-9
GL50803_32893	InterproscanData_RSRC	PF06978	POP1	67	132	6e-8
GL50803_7154	InterproscanData_RSRC	PF12796	Ank_2	435	518	4.7e-10
GL50803_16667	InterproscanData_RSRC	PF13380	CoA_binding_2	311	422	4.3e-11
GL50803_16667	InterproscanData_RSRC	PF13549	ATP-grasp_5	26	275	1.1e-57
GL50803_16667	InterproscanData_RSRC	PF13607	Succ_CoA_lig	518	568	5.9e-6
GL50803_16667	InterproscanData_RSRC	PF13607	Succ_CoA_lig	577	685	4.5e-18
GL50803_14195	InterproscanData_RSRC	PF02518	HATPase_c	34	91	5.6e-5
GL50803_14195	InterproscanData_RSRC	PF08676	MutL_C	498	624	2.2e-14
GL50803_102455	InterproscanData_RSRC	PF00225	Kinesin	25	330	2.6e-69
GL50803_102455	InterproscanData_RSRC	PF00225	Kinesin	409	468	1.5e-15
GL50803_16663	InterproscanData_RSRC	PF13879	KIAA1430	24	122	3e-18
GL50803_32890	InterproscanData_RSRC	PF03302	VSP	75	201	2.2e-18
GL50803_38187	InterproscanData_RSRC	PF11270	DUF3070	24	44	7.6e-7
GL50803_31257	InterproscanData_RSRC	PF11270	DUF3070	65	95	8.9e-15
GL50803_32933	InterproscanData_RSRC	PF03302	VSP	13	55	5.7e-22
GL50803_113987	InterproscanData_RSRC	PF03302	VSP	14	102	9.6e-11
GL50803_113987	InterproscanData_RSRC	PF03302	VSP	731	806	4e-8
GL50803_113986	InterproscanData_RSRC	PF01171	ATP_bind_3	98	213	1.1e-6
GL50803_14975	InterproscanData_RSRC	PF01663	Phosphodiest	123	235	1e-5
GL50803_9529	InterproscanData_RSRC	PF01529	zf-DHHC	96	214	4.1e-29
GL50803_9528	InterproscanData_RSRC	PF13847	Methyltransf_31	127	245	6.8e-12
GL50803_17578	InterproscanData_RSRC	PF00069	Pkinase	63	276	2e-20
GL50803_17578	InterproscanData_RSRC	PF12796	Ank_2	570	659	2.8e-16
GL50803_17578	InterproscanData_RSRC	PF12796	Ank_2	842	921	3.4e-13
GL50803_17578	InterproscanData_RSRC	PF13637	Ank_4	930	987	6.2e-10
GL50803_89746	InterproscanData_RSRC	PF01416	PseudoU_synth_1	99	258	4.9e-5
GL50803_89746	InterproscanData_RSRC	PF01416	PseudoU_synth_1	283	392	7.1e-12
GL50803_101699	InterproscanData_RSRC	PF00023	Ank	80	99	0.0012
GL50803_101699	InterproscanData_RSRC	PF12796	Ank_2	474	632	2.4e-7
GL50803_101699	InterproscanData_RSRC	PF12796	Ank_2	790	871	1.4e-15
GL50803_101699	InterproscanData_RSRC	PF12796	Ank_2	878	936	7.3e-7
GL50803_101699	InterproscanData_RSRC	PF12796	Ank_2	941	1025	6.1e-13
GL50803_17579	InterproscanData_RSRC	PF07994	NAD_binding_5	56	531	1.4e-92
GL50803_17579	InterproscanData_RSRC	PF01658	Inos-1-P_synth	324	442	4.8e-42
GL50803_24860	InterproscanData_RSRC	PF04981	NMD3	11	239	2.2e-62
GL50803_13055	InterproscanData_RSRC	PF00023	Ank	189	209	2.5e-4
GL50803_13055	InterproscanData_RSRC	PF12796	Ank_2	10	88	1.6e-10
GL50803_13055	InterproscanData_RSRC	PF12796	Ank_2	101	189	4.5e-14
GL50803_13055	InterproscanData_RSRC	PF12796	Ank_2	244	308	4e-11
GL50803_13055	InterproscanData_RSRC	PF12796	Ank_2	313	365	1.8e-8
GL50803_5305	InterproscanData_RSRC	PF12796	Ank_2	66	139	2.3e-7
GL50803_5305	InterproscanData_RSRC	PF12796	Ank_2	172	226	4.2e-8
GL50803_5305	InterproscanData_RSRC	PF12796	Ank_2	423	495	2.3e-7
GL50803_5305	InterproscanData_RSRC	PF12796	Ank_2	670	724	1.5e-8
GL50803_13890	InterproscanData_RSRC	PF13242	Hydrolase_like	249	327	4.2e-13
GL50803_13890	InterproscanData_RSRC	PF13344	Hydrolase_6	7	97	1.7e-18
GL50803_32958	InterproscanData_RSRC	PF12796	Ank_2	88	177	6.1e-15
GL50803_32958	InterproscanData_RSRC	PF12796	Ank_2	179	227	7.2e-9
GL50803_32958	InterproscanData_RSRC	PF12796	Ank_2	240	320	4.9e-12
GL50803_4033	InterproscanData_RSRC	PF12796	Ank_2	10	90	1.1e-19
GL50803_92983	InterproscanData_RSRC	PF00023	Ank	47	71	3.7e-4
GL50803_92983	InterproscanData_RSRC	PF13920	zf-C3HC4_3	220	256	7.4e-7
GL50803_20912	InterproscanData_RSRC	PF11270	DUF3070	1	34	7.4e-15
GL50803_13520	InterproscanData_RSRC	PF03302	VSP	3	128	1.6e-18
GL50803_92985	InterproscanData_RSRC	PF11270	DUF3070	39	69	2.9e-14
GL50803_113971	InterproscanData_RSRC	PF00400	WD40	308	335	0.0015
GL50803_113971	InterproscanData_RSRC	PF00400	WD40	384	418	3.4e-4
GL50803_113971	InterproscanData_RSRC	PF08154	NLE	12	75	4.1e-16
GL50803_113970	InterproscanData_RSRC	PF12695	Abhydrolase_5	35	249	1.3e-12
GL50803_22112	InterproscanData_RSRC	PF01423	LSM	56	118	2.9e-15
GL50803_17583	InterproscanData_RSRC	PF01928	CYTH	4	192	2.8e-16
GL50803_4164	InterproscanData_RSRC	PF02475	Met_10	150	344	2.3e-38
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	99	118	0.069
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	224	243	0.23
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	284	303	0.017
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	310	331	1.2
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	538	560	0.0036
GL50803_4165	InterproscanData_RSRC	PF13516	LRR_6	626	648	0.22
GL50803_17584	InterproscanData_RSRC	PF14259	RRM_6	206	273	1.5e-8
GL50803_17585	InterproscanData_RSRC	PF12796	Ank_2	10	90	9.6e-9
GL50803_17585	InterproscanData_RSRC	PF12796	Ank_2	96	150	8.3e-8
GL50803_17585	InterproscanData_RSRC	PF12796	Ank_2	512	593	2.4e-17
GL50803_17585	InterproscanData_RSRC	PF12796	Ank_2	605	684	1.6e-11
GL50803_17586	InterproscanData_RSRC	PF00023	Ank	129	153	0.014
GL50803_17586	InterproscanData_RSRC	PF12796	Ank_2	40	120	5.5e-14
GL50803_17586	InterproscanData_RSRC	PF12796	Ank_2	331	383	2.5e-8
GL50803_17586	InterproscanData_RSRC	PF12796	Ank_2	397	476	1.9e-12
GL50803_91252	InterproscanData_RSRC	PF00667	FAD_binding_1	225	378	3.4e-16
GL50803_91252	InterproscanData_RSRC	PF00258	Flavodoxin_1	5	135	4.7e-12
GL50803_17587	InterproscanData_RSRC	PF00117	GATase	345	611	4.2e-45
GL50803_17587	InterproscanData_RSRC	PF06418	CTP_synth_N	4	287	3.9e-114
GL50803_9870	InterproscanData_RSRC	PF00069	Pkinase	72	279	4.2e-33
GL50803_9870	InterproscanData_RSRC	PF00023	Ank	474	497	2.3e-5
GL50803_9870	InterproscanData_RSRC	PF12796	Ank_2	384	466	1e-14
GL50803_9870	InterproscanData_RSRC	PF12796	Ank_2	510	591	4e-10
GL50803_9870	InterproscanData_RSRC	PF12796	Ank_2	756	843	5.9e-20
GL50803_9870	InterproscanData_RSRC	PF13637	Ank_4	692	741	2.3e-8
GL50803_114937	InterproscanData_RSRC	PF00069	Pkinase	17	297	3.2e-50
GL50803_17590	InterproscanData_RSRC	PF00806	PUF	510	535	7.2e-4
GL50803_15531	InterproscanData_RSRC	PF00400	WD40	241	272	6.1e-6
GL50803_11930	InterproscanData_RSRC	PF02891	zf-MIZ	541	588	8e-16
GL50803_114930	InterproscanData_RSRC	PF03302	VSP	394	595	2e-29
GL50803_40283	InterproscanData_RSRC	PF04064	DUF384	211	241	9.6e-6
GL50803_15535	InterproscanData_RSRC	PF01916	DS	41	351	2.2e-121
GL50803_17591	InterproscanData_RSRC	PF00022	Actin	3	210	5.7e-13
GL50803_15538	InterproscanData_RSRC	PF01873	eIF-5_eIF-2B	7	127	1.2e-21
GL50803_15538	InterproscanData_RSRC	PF02020	W2	265	330	3e-9
GL50803_11950	InterproscanData_RSRC	PF00828	Ribosomal_L18e	2	122	4.4e-20
GL50803_11953	InterproscanData_RSRC	PF00400	WD40	130	165	9.1e-9
GL50803_11953	InterproscanData_RSRC	PF00400	WD40	47	80	2.3e-11
GL50803_11953	InterproscanData_RSRC	PF00400	WD40	85	123	3e-11
GL50803_11953	InterproscanData_RSRC	PF00400	WD40	198	232	6.1e-7
GL50803_11953	InterproscanData_RSRC	PF04053	Coatomer_WDAD	648	869	2.4e-8
GL50803_11953	InterproscanData_RSRC	PF06957	COPI_C	1069	1272	1.2e-10
GL50803_114915	InterproscanData_RSRC	PF00112	Peptidase_C1	168	208	3.8e-7
GL50803_114915	InterproscanData_RSRC	PF00112	Peptidase_C1	450	519	5.6e-19
GL50803_86821	InterproscanData_RSRC	PF12796	Ank_2	26	106	2.2e-12
GL50803_86821	InterproscanData_RSRC	PF12796	Ank_2	112	169	1.4e-9
GL50803_14566	InterproscanData_RSRC	PF00112	Peptidase_C1	241	482	7.1e-43
GL50803_14566	InterproscanData_RSRC	PF08773	CathepsinC_exc	14	127	3.5e-13
GL50803_14568	InterproscanData_RSRC	PF00149	Metallophos	54	247	1.8e-45
GL50803_7850	InterproscanData_RSRC	PF05002	SGS	105	167	5.9e-21
GL50803_3746	InterproscanData_RSRC	PF12796	Ank_2	23	103	1.5e-10
GL50803_3746	InterproscanData_RSRC	PF12796	Ank_2	942	1061	4e-8
GL50803_8741	InterproscanData_RSRC	PF00112	Peptidase_C1	225	471	2.9e-32
GL50803_8741	InterproscanData_RSRC	PF08773	CathepsinC_exc	17	140	1.1e-14
GL50803_8742	InterproscanData_RSRC	PF04231	Endonuclease_1	71	233	1.9e-32
GL50803_112870	InterproscanData_RSRC	PF01920	Prefoldin_2	8	105	4.2e-15
GL50803_112867	InterproscanData_RSRC	PF03302	VSP	410	610	1.6e-55
GL50803_112867	InterproscanData_RSRC	PF03302	VSP	606	741	9.8e-55
GL50803_112867	InterproscanData_RSRC	PF09132	BmKX	65	94	3.9e-15
GL50803_112867	InterproscanData_RSRC	PF09132	BmKX	166	195	3.9e-15
GL50803_112867	InterproscanData_RSRC	PF09132	BmKX	267	296	3.9e-15
GL50803_112867	InterproscanData_RSRC	PF09132	BmKX	368	397	3.9e-15
GL50803_28626	InterproscanData_RSRC	PF03302	VSP	18	168	3.3e-17
GL50803_90131	InterproscanData_RSRC	PF00612	IQ	301	319	0.034
GL50803_90131	InterproscanData_RSRC	PF00612	IQ	1310	1327	0.025
GL50803_6259	InterproscanData_RSRC	PF12796	Ank_2	54	144	2.4e-19
GL50803_90125	InterproscanData_RSRC	PF01974	tRNA_int_endo	110	180	1.6e-10
GL50803_6262	InterproscanData_RSRC	PF00225	Kinesin	11	358	2.4e-109
GL50803_23602	InterproscanData_RSRC	PF01139	UPF0027	10	566	1.4e-81
GL50803_102101	InterproscanData_RSRC	PF00225	Kinesin	11	351	3.6e-106
GL50803_14934	InterproscanData_RSRC	PF00069	Pkinase	25	274	8.5e-42
GL50803_14934	InterproscanData_RSRC	PF12796	Ank_2	676	754	6.6e-13
GL50803_14934	InterproscanData_RSRC	PF12796	Ank_2	1283	1371	4.3e-13
GL50803_14934	InterproscanData_RSRC	PF13920	zf-C3HC4_3	1448	1500	2.4e-9
GL50803_9368	InterproscanData_RSRC	PF04055	Radical_SAM	82	249	1.8e-19
GL50803_9365	InterproscanData_RSRC	PF00069	Pkinase	54	271	9.4e-26
GL50803_20195	InterproscanData_RSRC	PF01048	PNP_UDP_1	14	260	3.2e-42
GL50803_102108	InterproscanData_RSRC	PF00637	Clathrin	1154	1280	9.4e-11
GL50803_102108	InterproscanData_RSRC	PF00637	Clathrin	1336	1473	5.1e-13
GL50803_102108	InterproscanData_RSRC	PF00637	Clathrin	1479	1636	6.3e-29
GL50803_102108	InterproscanData_RSRC	PF00637	Clathrin	1661	1787	3.5e-9
GL50803_102108	InterproscanData_RSRC	PF13838	Clathrin_H_link	374	440	4.2e-19
GL50803_112846	InterproscanData_RSRC	PF00225	Kinesin	11	351	5.8e-106
GL50803_91295	InterproscanData_RSRC	PF01490	Aa_trans	40	206	4.6e-17
GL50803_91295	InterproscanData_RSRC	PF01490	Aa_trans	266	431	6.6e-13
GL50803_9489	InterproscanData_RSRC	PF00957	Synaptobrevin	155	236	2.9e-13
GL50803_9489	InterproscanData_RSRC	PF13774	Longin	61	139	6e-13
GL50803_9487	InterproscanData_RSRC	PF00069	Pkinase	502	743	2.1e-39
GL50803_17073	InterproscanData_RSRC	PF00069	Pkinase	30	237	1.7e-25
GL50803_3869	InterproscanData_RSRC	PF05739	SNARE	181	241	1.3e-15
GL50803_2523	InterproscanData_RSRC	PF13863	DUF4200	165	283	1.6e-15
GL50803_39843	InterproscanData_RSRC	PF00702	Hydrolase	1129	1266	9e-10
GL50803_39843	InterproscanData_RSRC	PF00122	E1-E2_ATPase	507	706	1.2e-32
GL50803_13360	InterproscanData_RSRC	PF00023	Ank	97	119	0.015
GL50803_13360	InterproscanData_RSRC	PF00023	Ank	221	243	2.1e-4
GL50803_13360	InterproscanData_RSRC	PF12796	Ank_2	9	90	7.8e-14
GL50803_13360	InterproscanData_RSRC	PF12796	Ank_2	135	217	4.7e-16
GL50803_112831	InterproscanData_RSRC	PF00112	Peptidase_C1	168	208	4.4e-7
GL50803_112831	InterproscanData_RSRC	PF00112	Peptidase_C1	449	518	5.8e-19
GL50803_2925	InterproscanData_RSRC	PF02115	Rho_GDI	49	196	1.5e-20
GL50803_17214	InterproscanData_RSRC	PF01490	Aa_trans	58	446	3.2e-54
GL50803_32911	InterproscanData_RSRC	PF12796	Ank_2	55	135	3e-10
GL50803_86855	InterproscanData_RSRC	PF12796	Ank_2	14	94	1.3e-10
GL50803_86855	InterproscanData_RSRC	PF12796	Ank_2	98	150	2.8e-6
GL50803_17216	InterproscanData_RSRC	PF00069	Pkinase	29	283	5.6e-26
GL50803_17216	InterproscanData_RSRC	PF12796	Ank_2	506	587	1.9e-14
