struc1	struc2	TM
GL_8860	GL_102542	0.27833
GL_8914	GL_102542	0.34351
GL_91220	GL_102542	0.303
GL_91334	GL_102542	0.28352
GL_91451	GL_102542	0.3626
GL_9196	GL_102542	0.25961
GL_92498	GL_102542	0.36476
GL_9289	GL_102542	0.36524
GL_93221	GL_102542	0.22782
GL_9365	GL_102542	0.27941
GL_9421	GL_102542	0.34243
GL_94927	GL_102542	0.31082
GL_95003	GL_102542	0.37312
GL_95549	GL_102542	0.27154
GL_95593	GL_102542	0.25924
GL_95717	GL_102542	0.26878
GL_9658	GL_102542	0.24632
GL_9665	GL_102542	0.28933
GL_96878	GL_102542	0.27876
GL_97130	GL_102542	0.36101
GL_98050	GL_102542	0.1267
GL_9870	GL_102542	0.25344
GL_101307	GL_103944	0.25954
GL_101534	GL_103944	0.28573
GL_101866	GL_103944	0.19975
GL_102034	GL_103944	0.32924
GL_102542	GL_103944	0.26682
GL_103944	GL_103944	1
GL_10744	GL_103944	0.35126
GL_10893	GL_103944	0.15262
GL_11040	GL_103944	0.13227
GL_111938	GL_103944	0.13675
GL_112518	GL_103944	0.21693
GL_112553	GL_103944	0.13656
GL_113030	GL_103944	0.22164
GL_113094	GL_103944	0.36331
GL_11311	GL_103944	0.13759
GL_113553	GL_103944	0.18982
GL_11390	GL_103944	0.20346
GL_114120	GL_103944	0.21083
GL_114192	GL_103944	0.37661
GL_114307	GL_103944	0.34663
GL_114495	GL_103944	0.15224
GL_114535	GL_103944	0.3356
GL_114937	GL_103944	0.20436000000000001
GL_11554	GL_103944	0.13284
GL_119989	GL_103944	0.14543
GL_12095	GL_103944	0.17818
GL_12148	GL_103944	0.19374
GL_12152	GL_103944	0.13536
GL_12240	GL_103944	0.16281
GL_13215	GL_103944	0.23482
GL_13479	GL_103944	0.42216
GL_137676	GL_103944	0.12488
GL_137696	GL_103944	0.35743
GL_137701	GL_103944	0.11656
GL_137706	GL_103944	0.18194
GL_137719	GL_103944	0.14349
GL_137728	GL_103944	0.11404
GL_137733	GL_103944	0.12619
GL_137735	GL_103944	0.11997
GL_137737	GL_103944	0.10294
GL_137742	GL_103944	0.1535
GL_137743	GL_103944	0.16547
GL_13921	GL_103944	0.13986
GL_13963	GL_103944	0.14558
GL_13964	GL_103944	0.16554
GL_13981	GL_103944	0.35031
GL_14044	GL_103944	0.18105
GL_14216	GL_103944	0.20388
GL_14223	GL_103944	0.13733
GL_14648	GL_103944	0.15552
GL_14742	GL_103944	0.1341
GL_14786	GL_103944	0.37383
GL_14835	GL_103944	0.34255
GL_14897	GL_103944	0.35525
GL_14916	GL_103944	0.20442
GL_15035	GL_103944	0.17517
GL_15049	GL_103944	0.20152
GL_15064	GL_103944	0.17448
GL_15338	GL_103944	0.12794
GL_15409	GL_103944	0.14037
GL_15411	GL_103944	0.20588
GL_15479	GL_103944	0.14767
GL_15953	GL_103944	0.34684
GL_16049	GL_103944	0.21004
GL_16122	GL_103944	0.38448
GL_16167	GL_103944	0.41176
GL_16205	GL_103944	0.19989
GL_16251	GL_103944	0.21803
GL_16272	GL_103944	0.36477
GL_16279	GL_103944	0.20553
GL_16460	GL_103944	0.34229
GL_16479	GL_103944	0.32543
GL_16508	GL_103944	0.36373
GL_16733	GL_103944	0.19109
GL_16765	GL_103944	0.19762
GL_16792	GL_103944	0.18389
GL_16824	GL_103944	0.20777
GL_16826	GL_103944	0.21361
GL_16839	GL_103944	0.19976
GL_16862	GL_103944	0.12773
GL_16879	GL_103944	0.34995
GL_16889	GL_103944	0.23515
GL_16943	GL_103944	0.36205
GL_16952	GL_103944	0.13419
GL_16967	GL_103944	0.29822
GL_16988	GL_103944	0.11828
GL_17069	GL_103944	0.17378
GL_17084	GL_103944	0.3555
GL_17188	GL_103944	0.20223
GL_17216	GL_103944	0.16954
GL_17231	GL_103944	0.36909
GL_17299	GL_103944	0.35002
GL_17318	GL_103944	0.28889
GL_17510	GL_103944	0.19159
GL_17578	GL_103944	0.38197
GL_2082	GL_103944	0.13528
GL_21366	GL_103944	0.20084
GL_21924	GL_103944	0.2397
GL_22451	GL_103944	0.19007
GL_24321	GL_103944	0.13624
GL_24400	GL_103944	0.17704
GL_2483	GL_103944	0.18352
GL_26199	GL_103944	0.15509
GL_27124	GL_103944	0.04945
GL_30354	GL_103944	0.22297
GL_3449	GL_103944	0.35519
GL_3546	GL_103944	0.1724
GL_3677	GL_103944	0.31404
GL_36783	GL_103944	0.20312
GL_38578	GL_103944	0.07677
GL_3957	GL_103944	0.20076
GL_40904	GL_103944	0.23444
GL_41186	GL_103944	0.36012
GL_4202	GL_103944	0.16647
GL_42328	GL_103944	0.1747
GL_42657	GL_103944	0.41186
GL_42698	GL_103944	0.09358
GL_4322	GL_103944	0.32135
GL_4912	GL_103944	0.13708
GL_4959	GL_103944	0.36355
GL_4977	GL_103944	0.13386
GL_5142	GL_103944	0.33142
GL_5346	GL_103944	0.16755
GL_5375	GL_103944	0.14787
GL_5489	GL_103944	0.18986
GL_5553	GL_103944	0.16785
GL_5554	GL_103944	0.16326
GL_5999	GL_103944	0.15261
GL_6140	GL_103944	0.44586
GL_6680	GL_103944	0.1568
GL_6731	GL_103944	0.24639
GL_7103	GL_103944	0.24366
GL_7183	GL_103944	0.2488
GL_7356	GL_103944	0.16161
GL_7514	GL_103944	0.2023
GL_7579	GL_103944	0.12919
GL_7653	GL_103944	0.18841
GL_8152	GL_103944	0.1751
GL_8218	GL_103944	0.18775
GL_8350	GL_103944	0.21322
GL_8428	GL_103944	0.21444
GL_8445	GL_103944	0.1874
GL_8556	GL_103944	0.36918
GL_86934	GL_103944	0.13779
GL_87677	GL_103944	0.35221
GL_87928	GL_103944	0.1632
GL_8856	GL_103944	0.17908
GL_8860	GL_103944	0.42426
GL_8914	GL_103944	0.18937
GL_91220	GL_103944	0.36476
GL_91334	GL_103944	0.34261
GL_91451	GL_103944	0.20085
GL_9196	GL_103944	0.14342
GL_92498	GL_103944	0.20172
GL_9289	GL_103944	0.20814
GL_93221	GL_103944	0.16333
GL_9365	GL_103944	0.35431
GL_9421	GL_103944	0.1733
GL_94927	GL_103944	0.34979
GL_95003	GL_103944	0.23294
GL_95549	GL_103944	0.45686
GL_95593	GL_103944	0.13774
GL_95717	GL_103944	0.35784
GL_9658	GL_103944	0.33536
GL_9665	GL_103944	0.15189
GL_96878	GL_103944	0.34267
GL_97130	GL_103944	0.2295
GL_98050	GL_103944	0.09429
GL_9870	GL_103944	0.26231
GL_101307	GL_10744	0.55927
GL_101534	GL_10744	0.58087
GL_101866	GL_10744	0.30268
GL_102034	GL_10744	0.28145
GL_102542	GL_10744	0.30825
GL_103944	GL_10744	0.35126
GL_10744	GL_10744	1
GL_10893	GL_10744	0.18272
GL_11040	GL_10744	0.18555
GL_111938	GL_10744	0.18396
GL_112518	GL_10744	0.2251
GL_112553	GL_10744	0.1828
GL_113030	GL_10744	0.23815
GL_113094	GL_10744	0.32248
GL_11311	GL_10744	0.18633
GL_113553	GL_10744	0.22609
GL_11390	GL_10744	0.23267
GL_114120	GL_10744	0.17307
GL_114192	GL_10744	0.52006
GL_114307	GL_10744	0.24821
GL_114495	GL_10744	0.18557
GL_114535	GL_10744	0.51368
GL_114937	GL_10744	0.24129
GL_11554	GL_10744	0.17479
GL_119989	GL_10744	0.1521
GL_12095	GL_10744	0.22241
GL_12148	GL_10744	0.22009
GL_12152	GL_10744	0.18627
GL_12240	GL_10744	0.19707
GL_13215	GL_10744	0.22624
GL_13479	GL_10744	0.25343
GL_137676	GL_10744	0.18055
GL_137696	GL_10744	0.26154
GL_137701	GL_10744	0.15666
GL_137706	GL_10744	0.22649
GL_137719	GL_10744	0.18489
GL_137728	GL_10744	0.11578
GL_137733	GL_10744	0.18678
GL_137735	GL_10744	0.14884
GL_137737	GL_10744	0.11128
GL_137742	GL_10744	0.14663
GL_137743	GL_10744	0.14656
GL_13921	GL_10744	0.18586
GL_13963	GL_10744	0.184
GL_13964	GL_10744	0.18975
GL_13981	GL_10744	0.25054
GL_14044	GL_10744	0.22003
GL_14216	GL_10744	0.22455
GL_14223	GL_10744	0.182
GL_14648	GL_10744	0.17695
GL_14742	GL_10744	0.1751
GL_14786	GL_10744	0.27366
GL_14835	GL_10744	0.25139
GL_14897	GL_10744	0.25125
GL_14916	GL_10744	0.23214
GL_15035	GL_10744	0.20141
GL_15049	GL_10744	0.22713
GL_15064	GL_10744	0.141
GL_15338	GL_10744	0.1795
GL_15409	GL_10744	0.19058
GL_15411	GL_10744	0.22617
GL_15479	GL_10744	0.19135
GL_15953	GL_10744	0.24781
GL_16049	GL_10744	0.22924
GL_16122	GL_10744	0.31347
GL_16167	GL_10744	0.25015
GL_16205	GL_10744	0.22873
GL_16251	GL_10744	0.20287
GL_16272	GL_10744	0.32171
GL_16279	GL_10744	0.22869
GL_16460	GL_10744	0.25336
GL_16479	GL_10744	0.55216
GL_16508	GL_10744	0.26801
GL_16733	GL_10744	0.21518
GL_16765	GL_10744	0.22611
GL_16792	GL_10744	0.18247
GL_16824	GL_10744	0.22711
GL_16826	GL_10744	0.18753
GL_16839	GL_10744	0.23136
GL_16862	GL_10744	0.18586
GL_16879	GL_10744	0.45608
GL_16889	GL_10744	0.2109
GL_16943	GL_10744	0.48937
GL_16952	GL_10744	0.18183
GL_16967	GL_10744	0.25931
GL_16988	GL_10744	0.17519
GL_17069	GL_10744	0.19188
GL_17084	GL_10744	0.35159
GL_17188	GL_10744	0.22517
GL_17216	GL_10744	0.20602
GL_17231	GL_10744	0.26794
GL_17299	GL_10744	0.33165
GL_17318	GL_10744	0.19451
GL_17510	GL_10744	0.22963
GL_17578	GL_10744	0.2695
GL_2082	GL_10744	0.17553
GL_21366	GL_10744	0.22883
GL_21924	GL_10744	0.20954
GL_22451	GL_10744	0.19445
GL_24321	GL_10744	0.17735
GL_24400	GL_10744	0.18968
GL_2483	GL_10744	0.1856
GL_26199	GL_10744	0.18254
GL_27124	GL_10744	0.04225
GL_30354	GL_10744	0.23199
GL_3449	GL_10744	0.39971
GL_3546	GL_10744	0.19473
GL_3677	GL_10744	0.39373
GL_36783	GL_10744	0.22387
GL_38578	GL_10744	0.07037
GL_3957	GL_10744	0.2217
GL_40904	GL_10744	0.24776
GL_41186	GL_10744	0.25744
GL_4202	GL_10744	0.18731
GL_42328	GL_10744	0.18743
GL_42657	GL_10744	0.27937
GL_42698	GL_10744	0.10311
GL_4322	GL_10744	0.23191
GL_4912	GL_10744	0.18124
GL_4959	GL_10744	0.26288
GL_4977	GL_10744	0.19366
GL_5142	GL_10744	0.45935
GL_5346	GL_10744	0.18099
GL_5375	GL_10744	0.18475
GL_5489	GL_10744	0.15501
GL_5553	GL_10744	0.19104
GL_5554	GL_10744	0.1564
GL_5999	GL_10744	0.14879
GL_6140	GL_10744	0.28496
GL_6680	GL_10744	0.17338
GL_6731	GL_10744	0.22555
GL_7103	GL_10744	0.22142
GL_7183	GL_10744	0.21134
GL_7356	GL_10744	0.19713
GL_7514	GL_10744	0.23134
GL_7579	GL_10744	0.18299
GL_7653	GL_10744	0.22651
GL_8152	GL_10744	0.22157
GL_8218	GL_10744	0.21454
GL_8350	GL_10744	0.23029
GL_8428	GL_10744	0.22318
GL_8445	GL_10744	0.2206
GL_8556	GL_10744	0.30961
GL_86934	GL_10744	0.18171
GL_87677	GL_10744	0.26902
GL_87928	GL_10744	0.2022
GL_8856	GL_10744	0.21253
GL_8860	GL_10744	0.27768
GL_8914	GL_10744	0.22168
GL_91220	GL_10744	0.25028
GL_91334	GL_10744	0.23642
GL_91451	GL_10744	0.22742
GL_9196	GL_10744	0.18138
GL_92498	GL_10744	0.22028
GL_9289	GL_10744	0.22935
GL_93221	GL_10744	0.12921
GL_9365	GL_10744	0.25105
GL_9421	GL_10744	0.21828
GL_94927	GL_10744	0.27334
GL_95003	GL_10744	0.24029
GL_95549	GL_10744	0.27852
GL_95593	GL_10744	0.18494
GL_95717	GL_10744	0.2562
GL_9658	GL_10744	0.24838
GL_9665	GL_10744	0.1887
GL_96878	GL_10744	0.49591
GL_97130	GL_10744	0.23382
GL_98050	GL_10744	0.0766
GL_9870	GL_10744	0.43098
GL_101307	GL_10893	0.73526
GL_101534	GL_10893	0.83779
GL_101866	GL_10893	0.28653
GL_102034	GL_10893	0.12069
GL_102542	GL_10893	0.25728
GL_103944	GL_10893	0.15262
GL_10744	GL_10893	0.18272
GL_10893	GL_10893	1
GL_11040	GL_10893	0.71074
GL_111938	GL_10893	0.70453
GL_112518	GL_10893	0.64007
GL_112553	GL_10893	0.69794
GL_113030	GL_10893	0.62471
GL_113094	GL_10893	0.29538
GL_11311	GL_10893	0.75101
GL_113553	GL_10893	0.67172
GL_11390	GL_10893	0.66532
GL_114120	GL_10893	0.37001
GL_114192	GL_10893	0.47864
GL_114307	GL_10893	0.28304
GL_114495	GL_10893	0.6911
GL_114535	GL_10893	0.46207
GL_114937	GL_10893	0.63875
GL_11554	GL_10893	0.80081
GL_119989	GL_10893	0.60381
GL_12095	GL_10893	0.65244
GL_12148	GL_10893	0.65165
GL_12152	GL_10893	0.63583
GL_12240	GL_10893	0.70799
GL_13215	GL_10893	0.59915
GL_13479	GL_10893	0.25955
GL_137676	GL_10893	0.692
GL_137696	GL_10893	0.39059
GL_137701	GL_10893	0.61703
GL_137706	GL_10893	0.65989
GL_137719	GL_10893	0.70014
GL_137728	GL_10893	0.40938
GL_137733	GL_10893	0.69123
GL_137735	GL_10893	0.61071
GL_137737	GL_10893	0.42483
GL_137742	GL_10893	0.57765
GL_137743	GL_10893	0.57863
GL_13921	GL_10893	0.84243
GL_13963	GL_10893	0.84856
GL_13964	GL_10893	0.83317
GL_13981	GL_10893	0.35573
GL_14044	GL_10893	0.65749
GL_14216	GL_10893	0.63241
GL_14223	GL_10893	0.84167
GL_14648	GL_10893	0.81046
GL_14742	GL_10893	0.80834
GL_14786	GL_10893	0.33168
GL_14835	GL_10893	0.34918
GL_14897	GL_10893	0.32046
GL_14916	GL_10893	0.63445
GL_15035	GL_10893	0.73261
GL_15049	GL_10893	0.65265
GL_15064	GL_10893	0.6976
GL_15338	GL_10893	0.82139
GL_15409	GL_10893	0.67491
GL_15411	GL_10893	0.64028
GL_15479	GL_10893	0.7129
GL_15953	GL_10893	0.32721
GL_16049	GL_10893	0.64592
GL_16122	GL_10893	0.34276
GL_16167	GL_10893	0.27293
GL_16205	GL_10893	0.62687
GL_16251	GL_10893	0.81999
GL_16272	GL_10893	0.29614
GL_16279	GL_10893	0.61518
GL_16460	GL_10893	0.35442
GL_16479	GL_10893	0.53977
GL_16508	GL_10893	0.31666
GL_16733	GL_10893	0.8413
GL_16765	GL_10893	0.63455
GL_16792	GL_10893	0.69897
GL_16824	GL_10893	0.64239
GL_16826	GL_10893	0.71514
GL_16839	GL_10893	0.65292
GL_16862	GL_10893	0.70681
GL_16879	GL_10893	0.41774
GL_16889	GL_10893	0.56473
GL_16943	GL_10893	0.42947
GL_16952	GL_10893	0.82789
GL_16967	GL_10893	0.32162
GL_16988	GL_10893	0.69168
GL_17069	GL_10893	0.80394
GL_17084	GL_10893	0.35687
GL_17188	GL_10893	0.59754
GL_17216	GL_10893	0.62115
GL_17231	GL_10893	0.30893
GL_17299	GL_10893	0.29886
GL_17318	GL_10893	0.29014
GL_17510	GL_10893	0.6423
GL_17578	GL_10893	0.30495
GL_2082	GL_10893	0.80164
GL_21366	GL_10893	0.65263
GL_21924	GL_10893	0.28481
GL_22451	GL_10893	0.28795
GL_24321	GL_10893	0.81102
GL_24400	GL_10893	0.66896
GL_2483	GL_10893	0.71437
GL_26199	GL_10893	0.84307
GL_27124	GL_10893	0.16727
GL_30354	GL_10893	0.62001
GL_3449	GL_10893	0.25124
GL_3546	GL_10893	0.6693
GL_3677	GL_10893	0.36975
GL_36783	GL_10893	0.62559
GL_38578	GL_10893	0.28758
GL_3957	GL_10893	0.65007
GL_40904	GL_10893	0.27577
GL_41186	GL_10893	0.31278
GL_4202	GL_10893	0.7899
GL_42328	GL_10893	0.65566
GL_42657	GL_10893	0.26834
GL_42698	GL_10893	0.40442
GL_4322	GL_10893	0.32212
GL_4912	GL_10893	0.82944
GL_4959	GL_10893	0.3085
GL_4977	GL_10893	0.80238
GL_5142	GL_10893	0.40406
GL_5346	GL_10893	0.82888
GL_5375	GL_10893	0.84429
GL_5489	GL_10893	0.36794
GL_5553	GL_10893	0.7335
GL_5554	GL_10893	0.81453
GL_5999	GL_10893	0.68614
GL_6140	GL_10893	0.25936
GL_6680	GL_10893	0.70915
GL_6731	GL_10893	0.59383
GL_7103	GL_10893	0.57225
GL_7183	GL_10893	0.2328
GL_7356	GL_10893	0.67839
GL_7514	GL_10893	0.66176
GL_7579	GL_10893	0.82151
GL_7653	GL_10893	0.64775
GL_8152	GL_10893	0.65524
GL_8218	GL_10893	0.65972
GL_8350	GL_10893	0.64787
GL_8428	GL_10893	0.62656
GL_8445	GL_10893	0.66519
GL_8556	GL_10893	0.33918
GL_86934	GL_10893	0.70415
GL_87677	GL_10893	0.30183
GL_87928	GL_10893	0.76823
GL_8856	GL_10893	0.64676
GL_8860	GL_10893	0.26415
GL_8914	GL_10893	0.63952
GL_91220	GL_10893	0.31507
GL_91334	GL_10893	0.33943
GL_91451	GL_10893	0.63432
GL_9196	GL_10893	0.84071
GL_92498	GL_10893	0.58062
GL_9289	GL_10893	0.64948
GL_93221	GL_10893	0.61193
GL_9365	GL_10893	0.34169
GL_9421	GL_10893	0.66363
GL_94927	GL_10893	0.33393
GL_95003	GL_10893	0.63702
GL_95549	GL_10893	0.28688
GL_95593	GL_10893	0.85343
GL_95717	GL_10893	0.34308
GL_9658	GL_10893	0.27044
GL_9665	GL_10893	0.69832
GL_96878	GL_10893	0.4803
GL_97130	GL_10893	0.6201
GL_98050	GL_10893	0.25424
GL_9870	GL_10893	0.2498
GL_101307	GL_11040	0.86252
GL_101534	GL_11040	0.76581
GL_101866	GL_11040	0.28815
GL_102034	GL_11040	0.11796
GL_102542	GL_11040	0.26013
GL_103944	GL_11040	0.13227
GL_10744	GL_11040	0.18555
GL_10893	GL_11040	0.71074
GL_11040	GL_11040	1
GL_111938	GL_11040	0.85822
GL_112518	GL_11040	0.64918
GL_112553	GL_11040	0.86743
GL_113030	GL_11040	0.66474
GL_113094	GL_11040	0.28187
GL_11311	GL_11040	0.8408
GL_113553	GL_11040	0.69242
GL_11390	GL_11040	0.67809
GL_114120	GL_11040	0.31022
GL_114192	GL_11040	0.48856
GL_114307	GL_11040	0.30228
GL_114495	GL_11040	0.82994
GL_114535	GL_11040	0.44979
GL_114937	GL_11040	0.66083
GL_11554	GL_11040	0.69715
GL_119989	GL_11040	0.70023
GL_12095	GL_11040	0.67553
GL_12148	GL_11040	0.65373
GL_12152	GL_11040	0.65044
GL_12240	GL_11040	0.76986
GL_13215	GL_11040	0.5981
GL_13479	GL_11040	0.25804
GL_137676	GL_11040	0.80857
GL_137696	GL_11040	0.29561
GL_137701	GL_11040	0.60263
GL_137706	GL_11040	0.66839
GL_137719	GL_11040	0.79044
GL_137728	GL_11040	0.45965
GL_137733	GL_11040	0.69872
GL_137735	GL_11040	0.7253
GL_137737	GL_11040	0.43502
GL_137742	GL_11040	0.66822
GL_137743	GL_11040	0.66771
GL_13921	GL_11040	0.75613
GL_13963	GL_11040	0.77726
GL_13964	GL_11040	0.73331
GL_13981	GL_11040	0.36527
GL_14044	GL_11040	0.68663
GL_14216	GL_11040	0.64159
GL_14223	GL_11040	0.74913
GL_14648	GL_11040	0.74659
GL_14742	GL_11040	0.69056
GL_14786	GL_11040	0.30508
GL_14835	GL_11040	0.338
GL_14897	GL_11040	0.29573
GL_14916	GL_11040	0.63394
GL_15035	GL_11040	0.75671
GL_15049	GL_11040	0.6747
GL_15064	GL_11040	0.80539
GL_15338	GL_11040	0.71964
GL_15409	GL_11040	0.69
GL_15411	GL_11040	0.68182
GL_15479	GL_11040	0.67242
GL_15953	GL_11040	0.35697
GL_16049	GL_11040	0.64979
GL_16122	GL_11040	0.31361
GL_16167	GL_11040	0.26251
GL_16205	GL_11040	0.66859
GL_16251	GL_11040	0.73488
GL_16272	GL_11040	0.29115
GL_16279	GL_11040	0.65519
GL_16460	GL_11040	0.3683
GL_16479	GL_11040	0.53492
GL_16508	GL_11040	0.29103
GL_16733	GL_11040	0.74193
GL_16765	GL_11040	0.66664
GL_16792	GL_11040	0.82422
GL_16824	GL_11040	0.68451
GL_16826	GL_11040	0.81915
GL_16839	GL_11040	0.66113
GL_16862	GL_11040	0.66522
GL_16879	GL_11040	0.41022
GL_16889	GL_11040	0.55428
GL_16943	GL_11040	0.42646
GL_16952	GL_11040	0.7332
GL_16967	GL_11040	0.31263
GL_16988	GL_11040	0.79179
GL_17069	GL_11040	0.74839
GL_17084	GL_11040	0.34066
GL_17188	GL_11040	0.63323
GL_17216	GL_11040	0.64973
GL_17231	GL_11040	0.29249000000000003
GL_17299	GL_11040	0.29087
GL_17318	GL_11040	0.32523
GL_17510	GL_11040	0.67483
GL_17578	GL_11040	0.29616
GL_2082	GL_11040	0.701
GL_21366	GL_11040	0.67496
GL_21924	GL_11040	0.29156
GL_22451	GL_11040	0.2678
GL_24321	GL_11040	0.73055
GL_24400	GL_11040	0.73219
GL_2483	GL_11040	0.7993
GL_26199	GL_11040	0.74348
GL_27124	GL_11040	0.19222
GL_30354	GL_11040	0.6526
GL_3449	GL_11040	0.41545
GL_3546	GL_11040	0.71079
GL_3677	GL_11040	0.36819
GL_36783	GL_11040	0.61512
GL_38578	GL_11040	0.31921
GL_3957	GL_11040	0.64871
GL_40904	GL_11040	0.30561
GL_41186	GL_11040	0.30671
GL_4202	GL_11040	0.75575
GL_42328	GL_11040	0.66962
GL_42657	GL_11040	0.26837
GL_42698	GL_11040	0.42835
GL_4322	GL_11040	0.30466
GL_4912	GL_11040	0.72147
GL_4959	GL_11040	0.30677
GL_4977	GL_11040	0.74892
GL_5142	GL_11040	0.40913
GL_5346	GL_11040	0.75701
GL_5375	GL_11040	0.7661
GL_5489	GL_11040	0.30365
GL_5553	GL_11040	0.84134
GL_5554	GL_11040	0.69052
GL_5999	GL_11040	0.74094
GL_6140	GL_11040	0.29071
GL_6680	GL_11040	0.68845
GL_6731	GL_11040	0.59866
GL_7103	GL_11040	0.53884
GL_7183	GL_11040	0.27077
GL_7356	GL_11040	0.73242
GL_7514	GL_11040	0.67339
GL_7579	GL_11040	0.70363
GL_7653	GL_11040	0.66266
GL_8152	GL_11040	0.67906
GL_8218	GL_11040	0.66937
GL_8350	GL_11040	0.67579
GL_8428	GL_11040	0.6402
GL_8445	GL_11040	0.6829
GL_8556	GL_11040	0.31231
GL_86934	GL_11040	0.84057
GL_87677	GL_11040	0.34366
GL_87928	GL_11040	0.71043
GL_8856	GL_11040	0.67713
GL_8860	GL_11040	0.2425
GL_8914	GL_11040	0.66795
GL_91220	GL_11040	0.28737
GL_91334	GL_11040	0.35866
GL_91451	GL_11040	0.67021
GL_9196	GL_11040	0.73683
GL_92498	GL_11040	0.61695
GL_9289	GL_11040	0.67509
GL_93221	GL_11040	0.65769
GL_9365	GL_11040	0.34929
GL_9421	GL_11040	0.66736
GL_94927	GL_11040	0.32703
GL_95003	GL_11040	0.67092
GL_95549	GL_11040	0.31057
GL_95593	GL_11040	0.76744
GL_95717	GL_11040	0.35781
GL_9658	GL_11040	0.2861
GL_9665	GL_11040	0.81606
GL_96878	GL_11040	0.46673
GL_97130	GL_11040	0.65549
GL_98050	GL_11040	0.26565
GL_9870	GL_11040	0.44526
GL_101307	GL_111938	0.87081
GL_101534	GL_111938	0.76255
GL_101866	GL_111938	0.28989
GL_102034	GL_111938	0.14569
GL_102542	GL_111938	0.26215
GL_103944	GL_111938	0.13675
GL_10744	GL_111938	0.18396
GL_10893	GL_111938	0.70453
GL_11040	GL_111938	0.85822
GL_111938	GL_111938	1
GL_112518	GL_111938	0.56421
GL_112553	GL_111938	0.78463
GL_113030	GL_111938	0.58613
GL_113094	GL_111938	0.28454
GL_11311	GL_111938	0.72973
GL_113553	GL_111938	0.60463
GL_11390	GL_111938	0.59245
GL_114120	GL_111938	0.31632
GL_114192	GL_111938	0.42817
GL_114307	GL_111938	0.27842
GL_114495	GL_111938	0.78961
GL_114535	GL_111938	0.39112
GL_114937	GL_111938	0.57495
GL_11554	GL_111938	0.60147
GL_119989	GL_111938	0.63839
GL_12095	GL_111938	0.5874
GL_12148	GL_111938	0.56746
GL_12152	GL_111938	0.57061
GL_12240	GL_111938	0.66137
GL_13215	GL_111938	0.52771
GL_13479	GL_111938	0.2537
GL_137676	GL_111938	0.71285
GL_137696	GL_111938	0.34901
GL_137701	GL_111938	0.53546
GL_137706	GL_111938	0.58281
GL_137719	GL_111938	0.69329
GL_137728	GL_111938	0.38881
GL_137733	GL_111938	0.60456
GL_137735	GL_111938	0.64362
GL_137737	GL_111938	0.38041
GL_137742	GL_111938	0.55721
GL_137743	GL_111938	0.55892
GL_13921	GL_111938	0.65681
GL_13963	GL_111938	0.66032
GL_13964	GL_111938	0.62627
GL_13981	GL_111938	0.35973
GL_14044	GL_111938	0.59947
GL_14216	GL_111938	0.56227
GL_14223	GL_111938	0.65437
GL_14648	GL_111938	0.64004
GL_14742	GL_111938	0.60157
GL_14786	GL_111938	0.31993
GL_14835	GL_111938	0.34695
GL_14897	GL_111938	0.32892
GL_14916	GL_111938	0.54908
GL_15035	GL_111938	0.6414
GL_15049	GL_111938	0.5879
GL_15064	GL_111938	0.75958
GL_15338	GL_111938	0.6222
GL_15409	GL_111938	0.59759
GL_15411	GL_111938	0.59618
GL_15479	GL_111938	0.58256
GL_15953	GL_111938	0.29787
GL_16049	GL_111938	0.57676
GL_16122	GL_111938	0.2987
GL_16167	GL_111938	0.25519
GL_16205	GL_111938	0.59438
GL_16251	GL_111938	0.64487
GL_16272	GL_111938	0.28268
GL_16279	GL_111938	0.56701
GL_16460	GL_111938	0.35529
GL_16479	GL_111938	0.47243
GL_16508	GL_111938	0.3283
GL_16733	GL_111938	0.63603
GL_16765	GL_111938	0.58514
GL_16792	GL_111938	0.73549
GL_16824	GL_111938	0.59754
GL_16826	GL_111938	0.75481
GL_16839	GL_111938	0.57556
GL_16862	GL_111938	0.58462
GL_16879	GL_111938	0.35683
GL_16889	GL_111938	0.49089
GL_16943	GL_111938	0.3677
GL_16952	GL_111938	0.63348
GL_16967	GL_111938	0.34504
GL_16988	GL_111938	0.70285
GL_17069	GL_111938	0.63227
GL_17084	GL_111938	0.29277
GL_17188	GL_111938	0.55125
GL_17216	GL_111938	0.56819
GL_17231	GL_111938	0.30404
GL_17299	GL_111938	0.29537
GL_17318	GL_111938	0.26613
GL_17510	GL_111938	0.58407
GL_17578	GL_111938	0.3175
GL_2082	GL_111938	0.60289
GL_21366	GL_111938	0.58303
GL_21924	GL_111938	0.29427
GL_22451	GL_111938	0.28997
GL_24321	GL_111938	0.62961
GL_24400	GL_111938	0.63463
GL_2483	GL_111938	0.73268
GL_26199	GL_111938	0.63193
GL_27124	GL_111938	0.17506
GL_30354	GL_111938	0.56543
GL_3449	GL_111938	0.36044
GL_3546	GL_111938	0.61029
GL_3677	GL_111938	0.31874
GL_36783	GL_111938	0.53358
GL_38578	GL_111938	0.28275
GL_3957	GL_111938	0.56678
GL_40904	GL_111938	0.26696
GL_41186	GL_111938	0.3158
GL_4202	GL_111938	0.71234
GL_42328	GL_111938	0.57717
GL_42657	GL_111938	0.24775
GL_42698	GL_111938	0.37373
GL_4322	GL_111938	0.30773
GL_4912	GL_111938	0.62094
GL_4959	GL_111938	0.31678
GL_4977	GL_111938	0.64246
GL_5142	GL_111938	0.35613
GL_5346	GL_111938	0.65508
GL_5375	GL_111938	0.67256
GL_5489	GL_111938	0.27787
